order_id,customer_id,order_date,status,channel
726,96,2025-10-15,Completed,Marketplace
727,170,2025-10-15,Completed,Web
728,4,2025-10-15,Completed,Marketplace
729,111,2025-10-15,Completed,Web
730,223,2025-10-16,Completed,Marketplace
731,57,2025-10-16,Completed,Marketplace
732,225,2025-10-17,Completed,Web
733,225,2025-10-17,Completed,Web
734,103,2025-10-17,Completed,Web
735,27,2025-10-18,Returned,Store
736,119,2025-10-18,Completed,Marketplace
737,54,2025-10-19,Completed,Store
738,111,2025-10-19,Completed,Store
739,111,2025-10-19,Completed,Store
740,29,2025-10-20,Completed,Marketplace
741,45,2025-10-20,Completed,Web
742,143,2025-10-21,Completed,Marketplace
743,218,2025-10-22,Cancelled,Marketplace
744,226,2025-10-22,Completed,Store
745,180,2025-10-22,Completed,Web
746,136,2025-10-23,Completed,Marketplace
747,212,2025-10-24,Completed,Marketplace
748,55,2025-10-25,Cancelled,Store
749,161,2025-10-26,Cancelled,Store
750,123,2025-10-26,Completed,Web
751,159,2025-10-27,Completed,Web
752,80,2025-10-27,Completed,Web
753,120,2025-10-27,Completed,Marketplace
754,143,2025-10-28,Cancelled,Store
755,127,2025-10-28,Completed,Marketplace
756,189,2025-10-29,Completed,Web
757,147,2025-10-29,Returned,Marketplace
758,108,2025-10-29,Completed,Web
759,194,2025-10-30,Completed,Marketplace
760,103,2025-10-31,Completed,Store
761,65,2025-10-31,Completed,Web
762,171,2025-11-01,Completed,Web
763,191,2025-11-01,Completed,Store
764,198,2025-11-02,Completed,Marketplace
765,238,2025-11-02,Completed,Marketplace
766,191,2025-11-03,Completed,Web
767,224,2025-11-03,Completed,Web
768,136,2025-11-03,Completed,Web
769,71,2025-11-04,Returned,Web
770,165,2025-11-05,Completed,Web
771,200,2025-11-06,Completed,Store
772,17,2025-11-07,Completed,Web
773,118,2025-11-07,Completed,Store
774,226,2025-11-07,Returned,Store
775,171,2025-11-08,Cancelled,Marketplace
776,135,2025-11-09,Completed,Web
777,130,2025-11-09,Completed,Store
778,197,2025-11-09,Completed,Marketplace
779,190,2025-11-10,Completed,Web
780,203,2025-11-10,Completed,Store
781,188,2025-11-10,Completed,Marketplace
782,45,2025-11-10,Completed,Marketplace
783,143,2025-11-11,Completed,Marketplace
784,98,2025-11-11,Completed,Marketplace
785,20,2025-11-12,Completed,Store
786,177,2025-11-12,Completed,Web
787,86,2025-11-12,Completed,Web
788,216,2025-11-12,Completed,Web
789,2,2025-11-13,Completed,Web
790,235,2025-11-13,Returned,Marketplace
791,179,2025-11-13,Completed,Web
792,175,2025-11-14,Completed,Store
793,154,2025-11-15,Completed,Web
794,149,2025-11-15,Completed,Store
795,181,2025-11-16,Completed,Web
796,15,2025-11-16,Completed,Marketplace
797,48,2025-11-16,Completed,Store
798,39,2025-11-16,Completed,Store
799,180,2025-11-17,Completed,Marketplace
800,219,2025-11-17,Completed,Marketplace
801,226,2025-11-17,Completed,Web
802,147,2025-11-17,Completed,Marketplace
803,162,2025-11-18,Returned,Web
804,183,2025-11-19,Completed,Marketplace
805,175,2025-11-19,Cancelled,Store
806,234,2025-11-19,Returned,Store
807,91,2025-11-19,Returned,Store
808,4,2025-11-20,Completed,Store
809,163,2025-11-20,Completed,Web
810,239,2025-11-20,Completed,Store
811,182,2025-11-20,Completed,Store
812,154,2025-11-21,Completed,Web
813,104,2025-11-21,Completed,Marketplace
814,108,2025-11-21,Completed,Store
815,133,2025-11-22,Completed,Web
816,8,2025-11-22,Completed,Store
817,68,2025-11-22,Completed,Web
818,35,2025-11-22,Completed,Marketplace
819,48,2025-11-23,Completed,Marketplace
820,33,2025-11-23,Completed,Web
821,5,2025-11-23,Completed,Web
822,112,2025-11-23,Cancelled,Marketplace
823,44,2025-11-24,Completed,Web
824,183,2025-11-25,Completed,Marketplace
825,180,2025-11-25,Completed,Web
826,100,2025-11-26,Completed,Web
827,84,2025-11-26,Completed,Marketplace
828,33,2025-11-26,Completed,Store
829,81,2025-11-26,Cancelled,Store
830,184,2025-11-27,Returned,Web
831,9,2025-11-27,Completed,Web
832,83,2025-11-27,Completed,Web
833,66,2025-11-27,Completed,Marketplace
834,90,2025-11-28,Completed,Web
835,161,2025-11-29,Completed,Marketplace
836,118,2025-11-30,Completed,Web
837,46,2025-12-01,Completed,Marketplace
838,46,2025-12-01,Completed,Web
839,198,2025-12-01,Completed,Web
840,165,2025-12-02,Completed,Web
841,143,2025-12-02,Completed,Marketplace
842,83,2025-12-02,Completed,Web
843,88,2025-12-03,Completed,Marketplace
844,107,2025-12-03,Cancelled,Store
845,175,2025-12-03,Completed,Web
846,170,2025-12-03,Completed,Web
847,227,2025-12-04,Completed,Store
848,72,2025-12-05,Completed,Store
849,209,2025-12-05,Completed,Marketplace
850,114,2025-12-05,Completed,Web
851,142,2025-12-05,Completed,Web
852,78,2025-12-06,Completed,Store
853,117,2025-12-06,Cancelled,Store
854,146,2025-12-06,Cancelled,Marketplace
855,210,2025-12-06,Completed,Web
856,123,2025-12-07,Completed,Store
857,72,2025-12-07,Completed,Store
858,54,2025-12-07,Completed,Web
859,53,2025-12-08,Completed,Marketplace
860,140,2025-12-08,Completed,Web
861,165,2025-12-08,Completed,Store
862,47,2025-12-08,Completed,Store
863,73,2025-12-09,Completed,Marketplace
864,151,2025-12-09,Completed,Web
865,108,2025-12-09,Returned,Store
866,53,2025-12-10,Completed,Marketplace
867,208,2025-12-10,Completed,Store
868,223,2025-12-10,Completed,Marketplace
869,148,2025-12-11,Completed,Marketplace
870,99,2025-12-11,Completed,Web
871,142,2025-12-12,Completed,Marketplace
872,141,2025-12-13,Completed,Store
873,8,2025-12-13,Completed,Store
874,71,2025-12-13,Completed,Marketplace
875,79,2025-12-13,Completed,Marketplace
876,132,2025-12-14,Completed,Web
877,176,2025-12-14,Completed,Marketplace
878,10,2025-12-14,Completed,Marketplace
879,175,2025-12-14,Completed,Marketplace
880,116,2025-12-15,Completed,Store
881,111,2025-12-15,Completed,Store
882,42,2025-12-15,Returned,Store
883,176,2025-12-16,Completed,Web
884,28,2025-12-16,Completed,Store
885,97,2025-12-16,Completed,Web
886,144,2025-12-16,Returned,Marketplace
887,1,2025-12-17,Completed,Store
888,52,2025-12-17,Completed,Marketplace
889,57,2025-12-17,Completed,Web
890,4,2025-12-17,Completed,Marketplace
891,92,2025-12-18,Completed,Marketplace
892,81,2025-12-19,Completed,Marketplace
893,101,2025-12-19,Completed,Marketplace
894,31,2025-12-20,Completed,Store
895,236,2025-12-21,Completed,Store
896,59,2025-12-21,Completed,Web
897,130,2025-12-21,Completed,Web
898,209,2025-12-21,Returned,Store
899,219,2025-12-22,Completed,Marketplace
900,141,2025-12-23,Completed,Marketplace
901,14,2025-12-23,Completed,Store
902,153,2025-12-23,Completed,Store
903,89,2025-12-24,Completed,Store
904,45,2025-12-24,Cancelled,Store
905,171,2025-12-24,Completed,Store
906,37,2025-12-25,Completed,Marketplace
907,240,2025-12-25,Completed,Marketplace
908,26,2025-12-25,Completed,Marketplace
909,10,2025-12-25,Completed,Marketplace
910,136,2025-12-26,Completed,Web
911,213,2025-12-26,Returned,Store
912,97,2025-12-26,Completed,Web
913,189,2025-12-26,Cancelled,Store
914,125,2025-12-27,Completed,Store
915,210,2025-12-27,Completed,Marketplace
916,142,2025-12-28,Completed,Store
917,209,2025-12-29,Completed,Marketplace
918,152,2025-12-30,Completed,Web
919,20,2025-12-30,Returned,Web
920,145,2025-12-30,Cancelled,Store
921,148,2025-12-30,Completed,Web
922,135,2025-12-31,Completed,Web
923,206,2025-12-31,Cancelled,Store
924,108,2025-12-31,Completed,Web
925,179,2025-12-31,Cancelled,Marketplace
926,204,2026-01-01,Completed,Store
927,56,2026-01-01,Completed,Web
928,22,2026-01-01,Completed,Marketplace
929,234,2026-01-02,Completed,Store
930,97,2026-01-02,Completed,Store
931,13,2026-01-03,Completed,Web
932,42,2026-01-03,Completed,Marketplace
933,75,2026-01-04,Completed,Store
934,129,2026-01-04,Completed,Store
935,76,2026-01-04,Cancelled,Store
936,181,2026-01-04,Completed,Store
937,173,2026-01-05,Completed,Marketplace
938,222,2026-01-06,Completed,Store
939,21,2026-01-06,Completed,Web
940,79,2026-01-07,Completed,Marketplace
941,227,2026-01-08,Completed,Store
942,175,2026-01-08,Completed,Store
943,18,2026-01-08,Completed,Store
944,98,2026-01-08,Completed,Marketplace
945,31,2026-01-09,Cancelled,Store
946,225,2026-01-09,Completed,Store
947,28,2026-01-09,Completed,Marketplace
948,100,2026-01-10,Completed,Web
949,226,2026-01-11,Completed,Store
950,168,2026-01-11,Completed,Marketplace
951,202,2026-01-12,Completed,Store
952,71,2026-01-12,Completed,Marketplace
953,170,2026-01-12,Completed,Web
954,134,2026-01-13,Returned,Marketplace
955,207,2026-01-13,Completed,Store
956,176,2026-01-13,Completed,Marketplace
957,200,2026-01-14,Cancelled,Store
958,52,2026-01-15,Completed,Web
959,83,2026-01-15,Completed,Marketplace
960,101,2026-01-16,Completed,Marketplace
961,54,2026-01-17,Completed,Store
962,32,2026-01-17,Completed,Store
963,205,2026-01-17,Completed,Store
964,1,2026-01-17,Completed,Store
965,133,2026-01-18,Completed,Web
966,150,2026-01-18,Completed,Web
967,143,2026-01-19,Completed,Store
968,141,2026-01-20,Completed,Web
969,76,2026-01-20,Completed,Marketplace
970,33,2026-01-20,Completed,Store
971,118,2026-01-20,Completed,Store
972,47,2026-01-21,Completed,Marketplace
973,158,2026-01-21,Completed,Store
974,34,2026-01-21,Completed,Web
975,203,2026-01-22,Completed,Web
976,117,2026-01-22,Completed,Store
977,178,2026-01-23,Cancelled,Store
978,169,2026-01-23,Completed,Store
979,9,2026-01-23,Completed,Web
980,117,2026-01-23,Returned,Store
981,37,2026-01-24,Returned,Marketplace
982,87,2026-01-24,Completed,Store
983,122,2026-01-25,Completed,Marketplace
984,174,2026-01-25,Completed,Web
985,199,2026-01-25,Cancelled,Web
986,222,2026-01-26,Completed,Store
987,44,2026-01-26,Completed,Marketplace
988,121,2026-01-26,Completed,Store
989,213,2026-01-27,Completed,Marketplace
990,204,2026-01-28,Completed,Store
991,230,2026-01-28,Completed,Web
992,205,2026-01-29,Completed,Store
993,157,2026-01-30,Completed,Marketplace
994,33,2026-01-30,Completed,Store
995,60,2026-01-30,Completed,Marketplace
996,160,2026-01-31,Completed,Marketplace
997,198,2026-01-31,Completed,Store
998,213,2026-01-31,Completed,Marketplace
999,96,2026-02-01,Returned,Store
1000,53,2026-02-01,Completed,Store
1001,201,2026-02-01,Completed,Web
1002,37,2026-02-01,Completed,Marketplace
1003,138,2026-02-02,Completed,Web
1004,61,2026-02-02,Completed,Web
1005,94,2026-02-02,Completed,Marketplace
1006,193,2026-02-03,Completed,Store
1007,23,2026-02-03,Completed,Web
1008,45,2026-02-03,Completed,Web
1009,148,2026-02-04,Completed,Store
1010,79,2026-02-05,Completed,Store
1011,175,2026-02-05,Completed,Marketplace
1012,39,2026-02-05,Completed,Marketplace
1013,235,2026-02-05,Completed,Store
1014,42,2026-02-06,Completed,Marketplace
1015,180,2026-02-06,Completed,Web
1016,232,2026-02-06,Cancelled,Marketplace
1017,31,2026-02-06,Completed,Marketplace
1018,33,2026-02-07,Completed,Store
1019,91,2026-02-08,Cancelled,Web
1020,199,2026-02-08,Completed,Marketplace
1021,223,2026-02-08,Completed,Marketplace
1022,64,2026-02-09,Completed,Web
1023,221,2026-02-09,Completed,Web
1024,154,2026-02-10,Completed,Store
1025,139,2026-02-10,Completed,Marketplace
1026,58,2026-02-10,Completed,Web
1027,118,2026-02-11,Completed,Web
1028,16,2026-02-11,Completed,Marketplace
1029,234,2026-02-11,Completed,Web
1030,119,2026-02-12,Completed,Marketplace
1031,187,2026-02-12,Completed,Store
1032,129,2026-02-13,Completed,Web
1033,52,2026-02-13,Completed,Web
1034,153,2026-02-13,Completed,Web
1035,83,2026-02-14,Cancelled,Store
1036,45,2026-02-15,Completed,Web
1037,229,2026-02-15,Completed,Store
1038,180,2026-02-15,Cancelled,Marketplace
1039,169,2026-02-16,Completed,Marketplace
1040,135,2026-02-16,Cancelled,Web
1041,40,2026-02-16,Completed,Marketplace
1042,213,2026-02-16,Completed,Store
1043,27,2026-02-17,Completed,Marketplace
1044,19,2026-02-17,Cancelled,Store
1045,218,2026-02-17,Cancelled,Marketplace
1046,187,2026-02-17,Completed,Store
1047,129,2026-02-18,Completed,Marketplace
1048,186,2026-02-18,Completed,Marketplace
1049,33,2026-02-19,Completed,Store
1050,121,2026-02-19,Returned,Marketplace
1051,65,2026-02-19,Completed,Web
1052,199,2026-02-19,Completed,Web
1053,72,2026-02-20,Completed,Store
1054,53,2026-02-20,Completed,Marketplace
1055,77,2026-02-21,Completed,Store
1056,49,2026-02-22,Completed,Marketplace
1057,35,2026-02-22,Completed,Store
1058,147,2026-02-23,Completed,Store
1059,212,2026-02-24,Completed,Store
1060,28,2026-02-24,Completed,Marketplace
1061,235,2026-02-24,Completed,Web
1062,196,2026-02-24,Cancelled,Marketplace
1063,122,2026-02-25,Completed,Marketplace
1064,94,2026-02-25,Completed,Marketplace
1065,175,2026-02-25,Completed,Store
1066,146,2026-02-26,Completed,Store
1067,97,2026-02-27,Completed,Web
1068,18,2026-02-27,Completed,Store
1069,46,2026-02-28,Completed,Web
1070,83,2026-02-28,Cancelled,Store
1071,26,2026-02-28,Completed,Web
1072,70,2026-02-28,Completed,Marketplace
1073,83,2026-03-01,Completed,Web
1074,148,2026-03-01,Completed,Web
1075,218,2026-03-02,Returned,Store
1076,214,2026-03-02,Completed,Store
1077,178,2026-03-02,Completed,Web
1078,6,2026-03-02,Completed,Marketplace
1079,225,2026-03-03,Completed,Marketplace
1080,74,2026-03-03,Cancelled,Store
1081,13,2026-03-03,Completed,Marketplace
1082,65,2026-03-03,Cancelled,Web
1083,170,2026-03-04,Completed,Store
1084,134,2026-03-04,Completed,Store
1085,226,2026-03-04,Completed,Store
1086,190,2026-03-04,Completed,Store
1087,135,2026-03-05,Completed,Store
1088,17,2026-03-05,Completed,Marketplace
1089,33,2026-03-05,Completed,Store
1090,109,2026-03-06,Completed,Marketplace
1091,49,2026-03-06,Completed,Web
1092,145,2026-03-07,Cancelled,Store
1093,158,2026-03-07,Completed,Store
1094,150,2026-03-07,Completed,Marketplace
1095,239,2026-03-08,Completed,Web
1096,103,2026-03-09,Completed,Web
1097,9,2026-03-09,Completed,Store
1098,178,2026-03-09,Completed,Web
1099,78,2026-03-09,Completed,Marketplace
1100,177,2026-03-10,Completed,Store
1101,72,2026-03-10,Completed,Web
1102,154,2026-03-10,Completed,Store
1103,89,2026-03-10,Completed,Marketplace
1104,20,2026-03-11,Completed,Marketplace
1105,155,2026-03-11,Returned,Web
1106,206,2026-03-11,Completed,Store
1107,86,2026-03-12,Returned,Marketplace
1108,107,2026-03-12,Completed,Web
1109,75,2026-03-13,Completed,Web
1110,120,2026-03-13,Completed,Marketplace
1111,199,2026-03-13,Completed,Marketplace
1112,216,2026-03-14,Completed,Web
1113,89,2026-03-14,Completed,Store
1114,110,2026-03-14,Completed,Web
1115,137,2026-03-15,Completed,Store
1116,223,2026-03-16,Completed,Marketplace
1117,154,2026-03-16,Completed,Web
1118,172,2026-03-17,Completed,Web
1119,178,2026-03-17,Completed,Marketplace
1120,39,2026-03-18,Completed,Marketplace
1121,121,2026-03-19,Returned,Web
1122,231,2026-03-19,Completed,Web
1123,122,2026-03-20,Completed,Store
1124,180,2026-03-20,Completed,Web
1125,198,2026-03-20,Completed,Store
1126,11,2026-03-20,Cancelled,Web
1127,115,2026-03-21,Completed,Store
1128,45,2026-03-22,Completed,Store
1129,12,2026-03-22,Cancelled,Marketplace
1130,197,2026-03-23,Completed,Marketplace
1131,222,2026-03-23,Cancelled,Store
1132,41,2026-03-23,Completed,Store
1133,87,2026-03-24,Completed,Marketplace
1134,69,2026-03-24,Completed,Web
1135,91,2026-03-24,Completed,Marketplace
1136,26,2026-03-25,Completed,Marketplace
1137,6,2026-03-25,Completed,Store
1138,136,2026-03-26,Completed,Marketplace
1139,191,2026-03-26,Completed,Marketplace
1140,177,2026-03-26,Completed,Marketplace
1141,202,2026-03-27,Completed,Store
1142,223,2026-03-27,Completed,Marketplace
1143,51,2026-03-27,Completed,Store
1144,182,2026-03-28,Completed,Web
1145,77,2026-03-28,Completed,Store
1146,210,2026-03-29,Completed,Marketplace
1147,13,2026-03-30,Completed,Marketplace
1148,102,2026-03-30,Cancelled,Web
1149,86,2026-03-30,Completed,Store
1150,11,2026-03-31,Completed,Marketplace
1151,208,2026-04-01,Completed,Web
1152,160,2026-04-01,Completed,Store
1153,12,2026-04-02,Completed,Store
1154,113,2026-04-02,Completed,Store
1155,169,2026-04-02,Completed,Web
1156,231,2026-04-02,Completed,Marketplace
1157,201,2026-04-03,Completed,Marketplace
1158,223,2026-04-03,Cancelled,Web
1159,149,2026-04-03,Completed,Store
1160,75,2026-04-04,Cancelled,Store
1161,176,2026-04-04,Completed,Store
1162,65,2026-04-04,Completed,Marketplace
1163,8,2026-04-04,Completed,Marketplace
1164,135,2026-04-05,Completed,Web
1165,176,2026-04-05,Completed,Web
1166,54,2026-04-05,Completed,Web
1167,9,2026-04-05,Completed,Marketplace
1168,235,2026-04-06,Completed,Web
1169,93,2026-04-06,Completed,Marketplace
1170,172,2026-04-07,Cancelled,Store
1171,200,2026-04-07,Completed,Store
1172,42,2026-04-07,Completed,Marketplace
1173,215,2026-04-08,Completed,Web
1174,54,2026-04-08,Completed,Web
1175,117,2026-04-08,Completed,Web
1176,54,2026-04-08,Completed,Store
1177,122,2026-04-09,Completed,Marketplace
1178,215,2026-04-09,Completed,Web
1179,203,2026-04-10,Completed,Web
1180,102,2026-04-10,Completed,Marketplace
1181,147,2026-04-11,Completed,Marketplace
1182,1,2026-04-11,Completed,Store
1183,152,2026-04-11,Completed,Marketplace
1184,192,2026-04-11,Completed,Web
1185,190,2026-04-12,Returned,Marketplace
1186,201,2026-04-12,Completed,Store
1187,31,2026-04-12,Completed,Marketplace
1188,205,2026-04-13,Completed,Marketplace
1189,176,2026-04-13,Completed,Store
1190,89,2026-04-14,Cancelled,Store
1191,162,2026-04-14,Completed,Marketplace
1192,112,2026-04-14,Completed,Web
1193,90,2026-04-15,Completed,Store
1194,125,2026-04-15,Completed,Web
1195,18,2026-04-15,Completed,Web
1196,109,2026-04-16,Completed,Web
1197,166,2026-04-16,Completed,Marketplace
1198,113,2026-04-17,Completed,Marketplace
1199,82,2026-04-17,Completed,Web
1200,201,2026-04-17,Completed,Store
1201,153,2026-04-18,Completed,Marketplace
1202,231,2026-04-19,Completed,Web
1203,215,2026-04-19,Completed,Marketplace
1204,71,2026-04-20,Completed,Web
1205,197,2026-04-20,Returned,Marketplace
1206,31,2026-04-20,Completed,Web
1207,14,2026-04-21,Completed,Store
1208,105,2026-04-21,Completed,Web
1209,134,2026-04-22,Completed,Store
1210,30,2026-04-22,Completed,Marketplace
1211,166,2026-04-22,Completed,Store
1212,165,2026-04-22,Completed,Marketplace
1213,125,2026-04-23,Completed,Store
1214,92,2026-04-24,Completed,Web
1215,4,2026-04-24,Completed,Store
1216,150,2026-04-24,Completed,Store
1217,102,2026-04-25,Completed,Marketplace
1218,147,2026-04-25,Completed,Web
1219,117,2026-04-25,Completed,Store
1220,110,2026-04-25,Cancelled,Store
1221,52,2026-04-26,Completed,Marketplace
1222,203,2026-04-27,Completed,Store
1223,38,2026-04-27,Completed,Store
1224,46,2026-04-28,Completed,Web
1225,166,2026-04-29,Completed,Marketplace
1226,23,2026-04-29,Completed,Store
1227,239,2026-04-29,Completed,Marketplace
1228,168,2026-04-30,Completed,Marketplace
1229,132,2026-04-30,Completed,Store
1230,240,2026-05-01,Completed,Web
1231,208,2026-05-01,Cancelled,Web
1232,89,2026-05-02,Completed,Marketplace
1233,105,2026-05-02,Completed,Marketplace
1234,171,2026-05-03,Completed,Store
1235,6,2026-05-03,Completed,Marketplace
1236,86,2026-05-03,Completed,Web
1237,56,2026-05-03,Completed,Store
1238,187,2026-05-04,Completed,Store
1239,190,2026-05-04,Completed,Store
1240,99,2026-05-04,Completed,Marketplace
1241,83,2026-05-04,Completed,Marketplace
1242,50,2026-05-05,Completed,Store
1243,48,2026-05-05,Completed,Web
1244,195,2026-05-05,Completed,Web
1245,81,2026-05-05,Completed,Marketplace
1246,171,2026-05-06,Completed,Web
1247,125,2026-05-06,Completed,Store
1248,240,2026-05-06,Completed,Marketplace
1249,171,2026-05-06,Completed,Store
1250,202,2026-05-07,Completed,Marketplace
1251,43,2026-05-08,Completed,Marketplace
1252,61,2026-05-08,Completed,Store
1253,88,2026-05-08,Completed,Web
1254,128,2026-05-08,Completed,Store
1255,6,2026-05-09,Completed,Web
1256,11,2026-05-09,Completed,Marketplace
1257,179,2026-05-09,Completed,Store
1258,123,2026-05-10,Completed,Marketplace
1259,50,2026-05-11,Completed,Marketplace
1260,4,2026-05-11,Cancelled,Store
1261,46,2026-05-12,Completed,Store
1262,236,2026-05-12,Completed,Marketplace
1263,144,2026-05-13,Completed,Web
1264,181,2026-05-13,Completed,Marketplace
1265,22,2026-05-14,Completed,Marketplace
1266,45,2026-05-15,Completed,Marketplace
1267,136,2026-05-15,Completed,Store
1268,99,2026-05-15,Completed,Store
1269,32,2026-05-16,Completed,Store
1270,27,2026-05-16,Completed,Web
1271,236,2026-05-17,Completed,Store
1272,100,2026-05-17,Cancelled,Web
1273,162,2026-05-17,Completed,Store
1274,122,2026-05-18,Completed,Marketplace
1275,139,2026-05-18,Completed,Store
1276,183,2026-05-19,Completed,Marketplace
1277,13,2026-05-19,Completed,Marketplace
1278,161,2026-05-20,Completed,Store
1279,49,2026-05-20,Completed,Store
1280,61,2026-05-21,Completed,Web
1281,66,2026-05-22,Cancelled,Marketplace
1282,201,2026-05-22,Completed,Web
1283,81,2026-05-22,Completed,Store
1284,57,2026-05-23,Completed,Store
1285,103,2026-05-23,Completed,Web
1286,184,2026-05-23,Completed,Store
1287,124,2026-05-24,Completed,Web
1288,160,2026-05-24,Completed,Marketplace
1289,192,2026-05-24,Completed,Marketplace
1290,70,2026-05-25,Completed,Store
1291,233,2026-05-25,Returned,Web
1292,221,2026-05-25,Returned,Store
1293,188,2026-05-26,Completed,Marketplace
1294,121,2026-05-26,Completed,Store
1295,11,2026-05-26,Cancelled,Marketplace
1296,208,2026-05-27,Completed,Web
1297,82,2026-05-27,Completed,Store
1298,218,2026-05-27,Completed,Web
1299,164,2026-05-27,Completed,Marketplace
1300,62,2026-05-28,Cancelled,Web
1301,190,2026-05-28,Completed,Store
1302,191,2026-05-29,Completed,Marketplace
1303,124,2026-05-29,Completed,Store
1304,98,2026-05-29,Completed,Web
1305,198,2026-05-29,Returned,Store
1306,141,2026-05-30,Completed,Store
1307,134,2026-05-30,Completed,Marketplace
1308,135,2026-05-30,Completed,Web
1309,210,2026-05-30,Completed,Web
1310,104,2026-05-31,Completed,Store
1311,84,2026-05-31,Completed,Web
1312,88,2026-06-01,Completed,Web
1313,13,2026-06-02,Completed,Store
1314,114,2026-06-03,Completed,Store
1315,180,2026-06-04,Completed,Marketplace
1316,151,2026-06-04,Completed,Store
1317,63,2026-06-05,Completed,Marketplace
1318,239,2026-06-05,Cancelled,Web
1319,163,2026-06-06,Completed,Marketplace
1320,30,2026-06-06,Completed,Web
1321,141,2026-06-06,Completed,Marketplace
1322,14,2026-06-06,Completed,Web
1323,89,2026-06-07,Completed,Store
1324,57,2026-06-08,Completed,Marketplace
1325,113,2026-06-09,Completed,Marketplace
1326,150,2026-06-10,Completed,Marketplace
1327,64,2026-06-11,Completed,Store
1328,132,2026-06-11,Completed,Web
1329,195,2026-06-12,Completed,Marketplace
1330,11,2026-06-12,Returned,Web
1331,194,2026-06-12,Completed,Marketplace
1332,2,2026-06-12,Completed,Store
1333,162,2026-06-13,Completed,Marketplace
1334,72,2026-06-13,Completed,Store
1335,129,2026-06-13,Returned,Store
1336,31,2026-06-13,Completed,Marketplace
1337,85,2026-06-14,Completed,Marketplace
1338,51,2026-06-14,Completed,Store
1339,154,2026-06-14,Completed,Web
1340,197,2026-06-14,Completed,Marketplace
1341,163,2026-06-15,Completed,Store
1342,152,2026-06-15,Completed,Store
1343,23,2026-06-16,Completed,Store
1344,124,2026-06-17,Completed,Web
1345,93,2026-06-17,Completed,Store
1346,111,2026-06-17,Completed,Marketplace
1347,144,2026-06-17,Completed,Marketplace
1348,207,2026-06-18,Returned,Marketplace
1349,60,2026-06-19,Completed,Store
1350,238,2026-06-19,Cancelled,Marketplace
1351,89,2026-06-19,Returned,Marketplace
1352,24,2026-06-20,Completed,Store
1353,79,2026-06-20,Completed,Marketplace
1354,111,2026-06-21,Completed,Store
1355,61,2026-06-21,Completed,Store
1356,113,2026-06-21,Cancelled,Store
1357,16,2026-06-22,Completed,Web
1358,83,2026-06-23,Completed,Marketplace
1359,112,2026-06-23,Completed,Marketplace
1360,112,2026-06-24,Completed,Web
1361,98,2026-06-24,Completed,Web
1362,235,2026-06-24,Cancelled,Marketplace
1363,168,2026-06-25,Cancelled,Web
1364,203,2026-06-25,Completed,Store
1365,173,2026-06-26,Completed,Marketplace
1366,159,2026-06-26,Completed,Store
1367,173,2026-06-27,Completed,Web
1368,225,2026-06-27,Completed,Marketplace
1369,70,2026-06-27,Completed,Web
1370,169,2026-06-27,Completed,Store
1371,133,2026-06-28,Completed,Web
1372,15,2026-06-28,Completed,Marketplace
1373,23,2026-06-28,Completed,Store
1374,176,2026-06-28,Completed,Marketplace
1375,223,2026-06-29,Completed,Marketplace
1376,190,2026-06-30,Completed,Web
1377,82,2026-07-01,Completed,Store
1378,185,2026-07-01,Completed,Web
1379,116,2026-07-01,Completed,Web
1380,63,2026-07-02,Completed,Web
1381,125,2026-07-03,Completed,Store
1382,212,2026-07-03,Completed,Store
1383,234,2026-07-03,Completed,Web
1384,102,2026-07-04,Completed,Store
1385,103,2026-07-05,Completed,Web
1386,69,2026-07-05,Completed,Web
1387,134,2026-07-05,Completed,Web
1388,74,2026-07-05,Returned,Store
1389,54,2026-07-06,Completed,Marketplace
1390,206,2026-07-06,Completed,Store
1391,56,2026-07-06,Completed,Marketplace
1392,138,2026-07-07,Completed,Web
1393,170,2026-07-07,Completed,Web
1394,35,2026-07-07,Completed,Marketplace
1395,152,2026-07-08,Completed,Store
1396,89,2026-07-08,Completed,Web
1397,174,2026-07-09,Completed,Web
1398,6,2026-07-10,Completed,Web
1399,211,2026-07-10,Completed,Web
1400,115,2026-07-10,Completed,Web
1401,134,2026-07-11,Completed,Store
1402,169,2026-07-12,Completed,Web
1403,194,2026-07-12,Completed,Store
1404,105,2026-07-12,Completed,Web
1405,14,2026-07-12,Completed,Marketplace
1406,188,2026-07-13,Completed,Marketplace
1407,39,2026-07-14,Completed,Web
1408,217,2026-07-14,Completed,Marketplace
1409,60,2026-07-14,Completed,Store
1410,11,2026-07-14,Completed,Web
1411,19,2026-07-15,Completed,Marketplace
1412,179,2026-07-15,Completed,Store
1413,220,2026-07-15,Completed,Web
1414,33,2026-07-16,Completed,Web
1415,166,2026-07-17,Completed,Web
1416,175,2026-07-18,Completed,Web
1417,141,2026-07-18,Completed,Web
1418,174,2026-07-18,Completed,Store
1419,51,2026-07-18,Completed,Web
1420,131,2026-07-19,Completed,Web
1421,183,2026-07-19,Completed,Web
1422,207,2026-07-20,Completed,Marketplace
1423,224,2026-07-20,Completed,Web
1424,168,2026-07-20,Completed,Marketplace
1425,221,2026-07-21,Completed,Marketplace
1426,74,2026-07-21,Completed,Store
1427,176,2026-07-22,Cancelled,Web
1428,197,2026-07-22,Completed,Store
1429,181,2026-07-23,Completed,Web
1430,142,2026-07-23,Completed,Store
1431,165,2026-07-23,Completed,Marketplace
1432,209,2026-07-24,Completed,Marketplace
