line_id,order_id,product_id,quantity,unit_price,discount_pct
919,458,32,3,61.19,0.05
920,458,3,1,155.04,0
921,458,14,3,110.08,0
922,459,1,4,124.65,0
923,460,37,2,171.89,0
924,461,23,4,191.48,0.1
925,461,8,2,88.79,0.15
926,462,40,3,162.85,0
927,462,34,1,85.68,0
928,462,7,4,261.37,0.15
929,463,24,4,172.25,0.15
930,464,8,2,88.79,0
931,465,29,2,123.77,0
932,466,15,4,213.1,0
933,466,29,2,123.77,0
934,467,28,2,60.02,0.05
935,468,36,4,243.39,0
936,469,19,4,105.56,0.1
937,469,18,3,97.17,0.1
938,469,16,4,59.63,0
939,470,14,2,110.08,0.15
940,470,19,3,105.56,0.05
941,470,24,4,172.25,0
942,471,24,4,172.25,0
943,472,10,2,58.56,0.05
944,472,17,3,240.15,0.05
945,473,7,2,261.37,0.05
946,474,1,4,124.65,0
947,474,38,1,193.65,0.1
948,474,8,3,88.79,0
949,475,24,1,172.25,0.05
950,475,2,4,116.21,0
951,476,24,2,172.25,0
952,477,10,3,58.56,0.1
953,477,2,1,116.21,0.05
954,478,32,2,61.19,0.15
955,479,40,1,162.85,0
956,479,32,2,61.19,0
957,480,24,4,172.25,0
958,480,10,3,58.56,0.15
959,480,12,4,180.69,0
960,481,5,3,76.26,0
961,481,5,2,76.26,0
962,481,8,3,88.79,0.1
963,482,22,3,331.57,0
964,482,33,1,128.85,0.1
965,483,3,4,155.04,0.15
966,483,25,1,120.27,0.15
967,483,27,4,273.55,0.05
968,484,37,3,171.89,0.15
969,484,20,4,22.59,0
970,485,3,2,155.04,0
971,485,15,2,213.1,0.1
972,485,2,1,116.21,0
973,486,32,3,61.19,0
974,486,16,1,59.63,0.15
975,486,1,2,124.65,0.05
976,487,11,2,20.3,0
977,487,39,2,130.1,0
978,488,22,4,331.57,0
979,489,2,1,116.21,0
980,489,33,4,128.85,0.15
981,490,12,1,180.69,0.1
982,491,36,4,243.39,0.15
983,492,33,2,128.85,0
984,492,5,2,76.26,0.05
985,493,14,4,110.08,0.05
986,494,33,1,128.85,0.1
987,494,11,4,20.3,0.15
988,495,27,1,273.55,0.05
989,495,12,1,180.69,0
990,495,35,1,158.16,0
991,496,26,1,216.29,0
992,496,1,2,124.65,0.05
993,496,4,4,134.77,0
994,497,25,4,120.27,0.05
995,497,18,4,97.17,0
996,498,2,3,116.21,0.05
997,499,21,2,203.09,0.05
998,500,5,2,76.26,0
999,500,15,3,213.1,0
1000,501,31,1,59.68,0.1
1001,501,13,4,207.51,0
1002,502,14,4,110.08,0.05
1003,503,21,1,203.09,0
1004,503,19,1,105.56,0
1005,503,23,3,191.48,0
1006,504,19,1,105.56,0
1007,504,21,1,203.09,0
1008,504,16,2,59.63,0.1
1009,505,32,4,61.19,0
1010,506,38,2,193.65,0.05
1011,506,33,4,128.85,0.1
1012,507,5,2,76.26,0
1013,507,33,3,128.85,0
1014,508,32,3,61.19,0.05
1015,509,10,2,58.56,0
1016,510,23,1,191.48,0
1017,511,35,2,158.16,0.15
1018,512,28,2,60.02,0
1019,512,33,1,128.85,0.1
1020,512,5,1,76.26,0
1021,513,28,1,60.02,0.1
1022,514,16,3,59.63,0.05
1023,515,10,2,58.56,0
1024,516,22,2,331.57,0.1
1025,516,6,2,125.17,0.05
1026,516,23,2,191.48,0.15
1027,517,7,2,261.37,0
1028,517,12,1,180.69,0
1029,517,20,1,22.59,0.05
1030,518,20,2,22.59,0.05
1031,518,30,1,225.6,0.1
1032,519,13,3,207.51,0.05
1033,519,27,4,273.55,0
1034,519,24,1,172.25,0
1035,520,32,4,61.19,0.05
1036,521,33,1,128.85,0.05
1037,521,8,1,88.79,0.05
1038,521,16,2,59.63,0.15
1039,522,36,1,243.39,0.15
1040,522,1,2,124.65,0.15
1041,523,18,3,97.17,0.15
1042,523,30,2,225.6,0
1043,524,10,1,58.56,0.1
1044,524,20,1,22.59,0.05
1045,524,40,1,162.85,0.05
1046,525,24,2,172.25,0.05
1047,525,13,3,207.51,0
1048,525,31,2,59.68,0
1049,526,35,2,158.16,0
1050,527,7,3,261.37,0
1051,527,22,4,331.57,0
1052,527,21,1,203.09,0
1053,528,28,1,60.02,0.05
1054,529,4,2,134.77,0
1055,529,2,2,116.21,0.15
1056,530,15,2,213.1,0.1
1057,531,38,4,193.65,0.05
1058,531,24,4,172.25,0
1059,531,24,3,172.25,0.15
1060,532,10,3,58.56,0
1061,533,36,2,243.39,0
1062,534,27,1,273.55,0
1063,535,7,1,261.37,0.15
1064,536,12,1,180.69,0.05
1065,537,22,4,331.57,0.15
1066,538,20,2,22.59,0
1067,539,5,2,76.26,0.05
1068,540,35,1,158.16,0.15
1069,541,28,3,60.02,0.1
1070,541,9,1,37.96,0.1
1071,542,17,4,240.15,0
1072,542,26,1,216.29,0.05
1073,543,6,1,125.17,0
1074,543,5,1,76.26,0.05
1075,544,20,1,22.59,0.15
1076,544,17,2,240.15,0.15
1077,545,35,2,158.16,0
1078,546,18,2,97.17,0
1079,546,5,2,76.26,0.15
1080,546,37,2,171.89,0.15
1081,547,39,2,130.1,0.05
1082,547,9,4,37.96,0
1083,547,29,1,123.77,0.1
1084,548,36,1,243.39,0.15
1085,549,19,3,105.56,0.05
1086,549,1,1,124.65,0.15
1087,549,25,1,120.27,0
1088,550,34,2,85.68,0.1
1089,550,28,4,60.02,0.15
1090,551,16,1,59.63,0
1091,551,18,1,97.17,0
1092,552,4,3,134.77,0.15
1093,552,11,3,20.3,0.05
1094,552,8,2,88.79,0
1095,553,9,1,37.96,0.05
1096,554,5,4,76.26,0
1097,554,6,1,125.17,0
1098,554,9,2,37.96,0.1
1099,555,37,2,171.89,0.15
1100,555,38,2,193.65,0.1
1101,555,11,3,20.3,0.15
1102,556,14,3,110.08,0
1103,556,24,1,172.25,0.1
1104,556,28,2,60.02,0.05
1105,557,10,4,58.56,0
1106,557,39,4,130.1,0.1
1107,558,13,2,207.51,0.15
1108,558,2,3,116.21,0
1109,559,11,2,20.3,0.05
1110,560,8,1,88.79,0.1
1111,561,31,2,59.68,0.15
1112,561,23,2,191.48,0.15
1113,561,37,3,171.89,0
1114,562,4,4,134.77,0.1
1115,562,39,3,130.1,0.05
1116,563,18,1,97.17,0.05
1117,564,24,2,172.25,0.1
1118,564,25,2,120.27,0
1119,565,22,1,331.57,0
1120,565,20,4,22.59,0.1
1121,566,39,4,130.1,0.15
1122,566,11,1,20.3,0
1123,566,6,3,125.17,0
1124,567,2,3,116.21,0.1
1125,567,26,1,216.29,0.15
1126,567,21,4,203.09,0.15
1127,568,13,3,207.51,0.1
1128,568,28,1,60.02,0.05
1129,568,8,2,88.79,0.15
1130,569,17,2,240.15,0
1131,569,37,3,171.89,0
1132,570,20,1,22.59,0.15
1133,570,17,3,240.15,0.05
1134,571,33,2,128.85,0
1135,571,24,2,172.25,0.15
1136,572,37,4,171.89,0
1137,572,11,1,20.3,0.1
1138,573,2,2,116.21,0.05
1139,574,26,3,216.29,0.1
1140,574,14,3,110.08,0.05
1141,574,33,1,128.85,0.05
1142,575,16,3,59.63,0.05
1143,575,3,2,155.04,0
1144,575,6,1,125.17,0.15
1145,576,34,3,85.68,0.05
1146,576,33,4,128.85,0.15
1147,576,8,2,88.79,0
1148,577,38,4,193.65,0.1
1149,578,14,1,110.08,0.15
1150,578,30,4,225.6,0.05
1151,578,18,4,97.17,0
1152,579,1,3,124.65,0.15
1153,579,18,3,97.17,0.05
1154,579,38,4,193.65,0
1155,580,17,2,240.15,0.05
1156,580,24,2,172.25,0
1157,581,26,1,216.29,0.15
1158,582,16,2,59.63,0
1159,582,33,2,128.85,0
1160,582,5,2,76.26,0
1161,583,25,4,120.27,0.15
1162,583,36,1,243.39,0
1163,583,1,2,124.65,0
1164,584,15,2,213.1,0
1165,584,33,2,128.85,0.1
1166,585,26,1,216.29,0.15
1167,585,10,3,58.56,0
1168,585,38,1,193.65,0.05
1169,586,19,3,105.56,0
1170,587,9,1,37.96,0
1171,587,18,3,97.17,0.1
1172,588,39,2,130.1,0.15
1173,588,40,4,162.85,0
1174,589,38,4,193.65,0
1175,589,32,1,61.19,0.05
1176,590,27,3,273.55,0.15
1177,590,12,2,180.69,0.1
1178,591,13,3,207.51,0.1
1179,592,16,2,59.63,0.1
1180,592,7,2,261.37,0.1
1181,593,5,1,76.26,0
1182,594,12,4,180.69,0
1183,594,16,1,59.63,0
1184,594,1,4,124.65,0
1185,595,22,3,331.57,0
1186,595,4,1,134.77,0
1187,595,11,2,20.3,0
1188,596,34,2,85.68,0
1189,597,21,4,203.09,0.1
1190,598,1,4,124.65,0
1191,598,31,2,59.68,0.1
1192,599,20,1,22.59,0
1193,599,36,4,243.39,0.1
1194,600,34,3,85.68,0
1195,601,9,4,37.96,0.1
1196,602,11,1,20.3,0
1197,603,37,3,171.89,0.15
1198,604,36,1,243.39,0.15
1199,605,28,3,60.02,0.1
1200,605,31,3,59.68,0.05
1201,606,16,3,59.63,0.05
1202,606,40,1,162.85,0
1203,607,12,4,180.69,0.15
1204,607,22,4,331.57,0
1205,608,17,2,240.15,0.1
1206,609,14,1,110.08,0.05
1207,609,29,3,123.77,0
1208,610,22,4,331.57,0
1209,611,20,2,22.59,0.1
1210,611,33,4,128.85,0.15
1211,612,6,1,125.17,0.15
1212,612,5,4,76.26,0.15
1213,613,29,1,123.77,0.15
1214,614,14,3,110.08,0.15
1215,614,28,4,60.02,0.15
1216,615,32,2,61.19,0
1217,616,14,3,110.08,0.1
1218,617,21,1,203.09,0
1219,618,38,3,193.65,0.05
1220,618,3,3,155.04,0
1221,618,19,2,105.56,0.1
1222,619,12,4,180.69,0
1223,620,38,3,193.65,0
1224,620,25,3,120.27,0
1225,620,7,1,261.37,0.05
1226,621,39,3,130.1,0.15
1227,621,19,1,105.56,0
1228,622,24,2,172.25,0.1
1229,622,39,3,130.1,0.1
1230,622,18,1,97.17,0.05
1231,623,8,3,88.79,0.05
1232,623,27,4,273.55,0
1233,624,8,4,88.79,0.1
1234,624,19,3,105.56,0
1235,624,38,1,193.65,0.05
1236,625,4,1,134.77,0.1
1237,625,39,4,130.1,0
1238,625,14,3,110.08,0.05
1239,626,33,2,128.85,0
1240,626,29,3,123.77,0.05
1241,626,6,3,125.17,0.05
1242,627,11,3,20.3,0.1
1243,627,31,1,59.68,0.1
1244,628,12,2,180.69,0
1245,629,38,2,193.65,0
1246,629,40,2,162.85,0.05
1247,630,1,2,124.65,0
1248,631,16,3,59.63,0
1249,632,40,4,162.85,0
1250,632,2,3,116.21,0.05
1251,632,10,3,58.56,0.1
1252,633,36,3,243.39,0.15
1253,633,35,4,158.16,0
1254,634,22,4,331.57,0.05
1255,634,10,2,58.56,0.1
1256,634,28,3,60.02,0
1257,635,22,3,331.57,0.1
1258,635,9,3,37.96,0
1259,635,11,1,20.3,0.05
1260,636,8,1,88.79,0
1261,637,9,4,37.96,0.1
1262,637,29,1,123.77,0
1263,637,2,2,116.21,0.1
1264,638,11,3,20.3,0
1265,638,3,1,155.04,0.15
1266,639,17,3,240.15,0
1267,640,7,4,261.37,0.15
1268,640,2,4,116.21,0.15
1269,641,16,4,59.63,0.15
1270,641,5,3,76.26,0
1271,641,32,2,61.19,0.15
1272,642,7,3,261.37,0
1273,643,28,2,60.02,0.05
1274,643,26,3,216.29,0
1275,643,2,4,116.21,0.05
1276,644,2,1,116.21,0
1277,645,40,3,162.85,0
1278,645,25,2,120.27,0.15
1279,645,40,4,162.85,0
1280,646,31,1,59.68,0.05
1281,647,2,2,116.21,0.15
1282,647,23,4,191.48,0.15
1283,648,2,1,116.21,0.1
1284,648,37,2,171.89,0.05
1285,648,24,4,172.25,0.1
1286,649,8,4,88.79,0
1287,650,22,4,331.57,0
1288,651,3,1,155.04,0
1289,651,33,2,128.85,0.1
1290,652,39,1,130.1,0.15
1291,653,19,2,105.56,0.15
1292,654,19,4,105.56,0
1293,654,27,2,273.55,0.15
1294,654,30,4,225.6,0
1295,655,28,4,60.02,0
1296,655,33,4,128.85,0
1297,656,17,1,240.15,0.15
1298,656,8,4,88.79,0
1299,657,25,2,120.27,0.1
1300,657,1,4,124.65,0
1301,657,3,4,155.04,0
1302,658,36,2,243.39,0.1
1303,659,12,1,180.69,0
1304,659,36,1,243.39,0
1305,659,13,4,207.51,0.05
1306,660,6,4,125.17,0.1
1307,660,26,4,216.29,0.05
1308,661,34,2,85.68,0
1309,661,17,4,240.15,0.05
1310,662,8,1,88.79,0.15
1311,662,38,3,193.65,0
1312,662,5,2,76.26,0.05
1313,663,35,1,158.16,0
1314,663,14,2,110.08,0.05
1315,663,15,3,213.1,0.05
1316,664,37,3,171.89,0.1
1317,664,17,2,240.15,0
1318,665,40,2,162.85,0.1
1319,665,31,2,59.68,0
1320,665,3,1,155.04,0.1
1321,666,31,2,59.68,0
1322,666,8,1,88.79,0
1323,667,24,3,172.25,0.05
1324,667,34,4,85.68,0.15
1325,668,4,4,134.77,0
1326,668,40,4,162.85,0.05
1327,669,27,4,273.55,0.05
1328,670,19,2,105.56,0.15
1329,670,11,2,20.3,0.15
1330,670,11,4,20.3,0.1
1331,671,18,2,97.17,0.1
1332,671,19,4,105.56,0
1333,671,36,4,243.39,0
1334,672,27,3,273.55,0.15
1335,672,13,3,207.51,0.05
1336,672,34,1,85.68,0
1337,673,2,4,116.21,0.15
1338,673,22,3,331.57,0
1339,673,5,4,76.26,0.05
1340,674,22,4,331.57,0.05
1341,674,37,4,171.89,0
1342,674,39,1,130.1,0
1343,675,22,3,331.57,0.05
1344,675,19,1,105.56,0.15
1345,676,40,4,162.85,0
1346,676,11,2,20.3,0.15
1347,677,13,3,207.51,0.1
1348,677,36,1,243.39,0.15
1349,677,33,1,128.85,0
1350,678,40,1,162.85,0.15
1351,679,24,1,172.25,0
1352,680,1,3,124.65,0
1353,680,38,1,193.65,0
1354,681,10,2,58.56,0
1355,682,10,4,58.56,0
1356,682,22,2,331.57,0
1357,682,1,1,124.65,0
1358,683,5,1,76.26,0
1359,683,36,1,243.39,0.1
1360,684,26,3,216.29,0
1361,685,8,2,88.79,0
1362,685,20,4,22.59,0.15
1363,686,19,1,105.56,0.05
1364,686,33,3,128.85,0.15
1365,686,3,3,155.04,0
1366,687,17,1,240.15,0.1
1367,687,29,3,123.77,0
1368,688,8,1,88.79,0
1369,688,38,1,193.65,0.1
1370,688,17,3,240.15,0.1
1371,689,2,1,116.21,0
1372,689,14,1,110.08,0.1
1373,690,37,4,171.89,0.1
1374,690,3,1,155.04,0
1375,690,18,3,97.17,0
1376,691,8,4,88.79,0.1
1377,691,2,2,116.21,0.15
1378,691,32,1,61.19,0
1379,692,13,1,207.51,0.1
1380,692,25,4,120.27,0.05
1381,693,17,3,240.15,0
1382,693,20,1,22.59,0.1
1383,694,33,1,128.85,0.05
1384,695,9,4,37.96,0.15
1385,696,33,1,128.85,0.05
1386,696,13,2,207.51,0.15
1387,696,17,3,240.15,0
1388,697,17,2,240.15,0
1389,698,36,3,243.39,0.1
1390,699,40,4,162.85,0
1391,700,33,2,128.85,0
1392,701,33,2,128.85,0.1
1393,701,35,1,158.16,0.1
1394,701,10,3,58.56,0.05
1395,702,2,4,116.21,0
1396,702,1,3,124.65,0.15
1397,702,30,1,225.6,0
1398,703,21,2,203.09,0.15
1399,703,13,4,207.51,0
1400,703,33,3,128.85,0.05
1401,704,11,2,20.3,0
1402,704,10,3,58.56,0.1
1403,704,29,4,123.77,0
1404,705,25,4,120.27,0
1405,706,5,4,76.26,0.1
1406,706,15,1,213.1,0.15
1407,706,15,3,213.1,0.15
1408,707,6,4,125.17,0.1
1409,708,27,1,273.55,0.1
1410,708,13,4,207.51,0.1
1411,709,19,2,105.56,0.05
1412,710,26,1,216.29,0.15
1413,710,7,1,261.37,0.1
1414,711,31,4,59.68,0.15
1415,711,11,4,20.3,0.1
1416,711,4,3,134.77,0
1417,712,6,2,125.17,0.05
1418,712,35,3,158.16,0
1419,713,20,3,22.59,0
1420,713,6,3,125.17,0.15
1421,713,23,1,191.48,0.05
1422,714,22,1,331.57,0.05
1423,714,34,1,85.68,0.15
1424,715,23,2,191.48,0.05
1425,715,22,4,331.57,0.15
1426,715,2,4,116.21,0.05
1427,716,24,3,172.25,0
1428,717,35,3,158.16,0.05
1429,717,10,1,58.56,0.05
1430,717,6,4,125.17,0
1431,718,37,2,171.89,0.15
1432,718,28,2,60.02,0
1433,719,22,4,331.57,0.1
1434,719,5,2,76.26,0.05
1435,720,4,2,134.77,0
1436,720,10,2,58.56,0
1437,720,7,4,261.37,0
1438,721,24,4,172.25,0.05
1439,721,7,3,261.37,0.1
1440,721,18,3,97.17,0.1
1441,722,7,3,261.37,0.1
1442,722,39,2,130.1,0
1443,723,30,1,225.6,0
1444,723,23,3,191.48,0.05
1445,723,13,3,207.51,0.1
1446,724,26,3,216.29,0.05
1447,724,7,1,261.37,0.1
1448,725,11,3,20.3,0.1
1449,726,28,4,60.02,0
1450,726,17,1,240.15,0
1451,726,5,2,76.26,0.15
1452,727,3,2,155.04,0.15
1453,727,35,3,158.16,0.1
1454,728,5,4,76.26,0.15
1455,728,2,1,116.21,0.15
1456,728,11,2,20.3,0.1
1457,729,18,2,97.17,0.05
1458,729,8,1,88.79,0
1459,730,40,3,162.85,0.05
1460,730,26,1,216.29,0
1461,730,19,4,105.56,0.1
1462,731,16,1,59.63,0
1463,732,18,2,97.17,0.15
1464,732,39,4,130.1,0.1
1465,732,3,4,155.04,0.05
1466,733,34,1,85.68,0
1467,734,33,1,128.85,0
1468,735,6,2,125.17,0.15
1469,735,38,3,193.65,0
1470,736,4,3,134.77,0
1471,736,31,1,59.68,0.05
1472,737,11,3,20.3,0.1
1473,737,19,3,105.56,0.15
1474,738,4,2,134.77,0.05
1475,739,32,4,61.19,0.15
1476,739,21,4,203.09,0.1
1477,740,14,1,110.08,0.05
1478,740,20,3,22.59,0.05
1479,741,18,2,97.17,0
1480,741,35,1,158.16,0.15
1481,741,19,1,105.56,0.1
1482,742,38,4,193.65,0.15
1483,743,36,3,243.39,0
1484,743,11,4,20.3,0.05
1485,744,25,1,120.27,0
1486,744,30,2,225.6,0
1487,745,4,4,134.77,0
1488,746,16,2,59.63,0
1489,746,19,3,105.56,0
1490,746,15,3,213.1,0.1
1491,747,31,1,59.68,0
1492,747,39,4,130.1,0.15
1493,747,34,4,85.68,0
1494,748,16,4,59.63,0.1
1495,748,25,3,120.27,0
1496,749,39,2,130.1,0.05
1497,750,2,2,116.21,0
1498,750,3,4,155.04,0
1499,750,32,3,61.19,0.05
1500,751,34,2,85.68,0.15
1501,752,19,4,105.56,0
1502,753,8,2,88.79,0
1503,754,5,2,76.26,0.1
1504,754,19,2,105.56,0
1505,754,23,3,191.48,0
1506,755,30,3,225.6,0.1
1507,755,11,2,20.3,0
1508,756,20,3,22.59,0.05
1509,757,24,3,172.25,0.1
1510,757,17,1,240.15,0
1511,758,37,1,171.89,0.05
1512,758,3,4,155.04,0
1513,758,17,3,240.15,0.1
1514,759,2,1,116.21,0
1515,759,40,2,162.85,0.05
1516,760,8,1,88.79,0.1
1517,760,1,1,124.65,0.15
1518,761,4,3,134.77,0.15
1519,762,34,3,85.68,0.1
1520,762,19,2,105.56,0
1521,762,40,1,162.85,0
1522,763,28,4,60.02,0
1523,763,17,3,240.15,0
1524,763,27,1,273.55,0.1
1525,764,24,2,172.25,0.15
1526,764,37,3,171.89,0.05
1527,765,22,1,331.57,0
1528,765,29,1,123.77,0.05
1529,765,28,3,60.02,0.1
1530,766,10,3,58.56,0.05
1531,767,24,2,172.25,0
1532,767,29,2,123.77,0
1533,768,23,1,191.48,0.15
1534,769,8,3,88.79,0.05
1535,769,19,4,105.56,0
1536,769,12,3,180.69,0.1
1537,770,36,1,243.39,0.1
1538,771,12,2,180.69,0.15
1539,771,32,4,61.19,0.15
1540,771,34,1,85.68,0
1541,772,25,4,120.27,0.15
1542,772,31,3,59.68,0.15
1543,773,8,2,88.79,0
1544,773,21,2,203.09,0.1
1545,773,3,2,155.04,0
1546,774,21,4,203.09,0.1
1547,775,16,2,59.63,0.05
1548,776,19,4,105.56,0
1549,776,29,4,123.77,0.05
1550,777,4,3,134.77,0.1
1551,777,12,2,180.69,0
1552,778,11,3,20.3,0.15
1553,778,31,4,59.68,0.05
1554,779,3,4,155.04,0
1555,780,39,2,130.1,0.15
1556,780,14,3,110.08,0.1
1557,780,15,4,213.1,0.1
1558,781,20,3,22.59,0.05
1559,781,38,4,193.65,0.05
1560,781,16,4,59.63,0
1561,782,9,4,37.96,0.1
1562,782,13,1,207.51,0.05
1563,782,8,4,88.79,0.05
1564,783,4,3,134.77,0.05
1565,783,17,3,240.15,0
1566,783,1,4,124.65,0.05
1567,784,21,3,203.09,0.1
1568,785,36,2,243.39,0
1569,786,27,2,273.55,0.1
1570,786,33,2,128.85,0.1
1571,787,20,3,22.59,0
1572,788,23,4,191.48,0.15
1573,788,21,3,203.09,0.1
1574,788,39,1,130.1,0
1575,789,5,4,76.26,0
1576,789,23,1,191.48,0.15
1577,790,2,1,116.21,0
1578,791,31,3,59.68,0.1
1579,791,22,4,331.57,0
1580,791,21,4,203.09,0.05
1581,792,20,1,22.59,0.15
1582,792,26,4,216.29,0
1583,793,24,2,172.25,0
1584,793,8,1,88.79,0.15
1585,794,39,3,130.1,0.05
1586,795,9,3,37.96,0.15
1587,796,40,2,162.85,0.1
1588,796,12,3,180.69,0
1589,796,18,2,97.17,0
1590,797,15,3,213.1,0
1591,797,12,1,180.69,0.05
1592,797,10,3,58.56,0
1593,798,10,2,58.56,0.1
1594,799,5,3,76.26,0.1
1595,799,30,2,225.6,0.15
1596,799,10,2,58.56,0.1
1597,800,14,3,110.08,0.05
1598,800,28,3,60.02,0.15
1599,800,21,4,203.09,0.15
1600,801,16,2,59.63,0.1
1601,801,37,3,171.89,0.1
1602,801,28,3,60.02,0
1603,802,20,1,22.59,0
1604,802,39,3,130.1,0
1605,803,19,1,105.56,0
1606,803,38,4,193.65,0.1
1607,803,27,3,273.55,0
1608,804,23,1,191.48,0
1609,805,32,3,61.19,0
1610,805,2,3,116.21,0.05
1611,806,6,4,125.17,0
1612,806,32,1,61.19,0
1613,807,9,3,37.96,0.15
1614,807,37,1,171.89,0
1615,807,23,4,191.48,0
1616,808,10,2,58.56,0.15
1617,809,31,2,59.68,0
1618,810,8,2,88.79,0.05
1619,810,9,3,37.96,0
1620,810,1,1,124.65,0
1621,811,12,3,180.69,0
1622,812,33,1,128.85,0
1623,812,1,1,124.65,0.15
1624,813,34,1,85.68,0
1625,813,10,3,58.56,0
1626,813,13,2,207.51,0
1627,814,38,2,193.65,0
1628,815,15,2,213.1,0
1629,815,13,2,207.51,0.15
1630,815,22,1,331.57,0.15
1631,816,1,4,124.65,0
1632,816,34,1,85.68,0.15
1633,817,21,3,203.09,0.05
1634,817,11,1,20.3,0.15
1635,817,3,3,155.04,0
1636,818,39,1,130.1,0
1637,818,30,3,225.6,0.05
1638,818,23,2,191.48,0
1639,819,35,4,158.16,0.1
1640,819,31,2,59.68,0.1
1641,819,39,3,130.1,0.1
1642,820,29,3,123.77,0
1643,820,33,3,128.85,0
1644,820,28,2,60.02,0.1
1645,821,31,4,59.68,0
1646,822,5,1,76.26,0
1647,822,36,3,243.39,0
1648,823,16,2,59.63,0.05
1649,823,18,2,97.17,0.05
1650,824,37,3,171.89,0.1
1651,824,18,1,97.17,0.1
1652,825,9,3,37.96,0.15
1653,826,38,1,193.65,0.1
1654,827,16,3,59.63,0.1
1655,827,29,3,123.77,0.15
1656,827,7,2,261.37,0.05
1657,828,4,4,134.77,0.1
1658,828,8,3,88.79,0.05
1659,829,20,1,22.59,0.1
1660,830,12,4,180.69,0.1
1661,830,11,1,20.3,0.15
1662,830,28,1,60.02,0.15
1663,831,9,4,37.96,0.1
1664,831,4,1,134.77,0.05
1665,831,1,1,124.65,0
1666,832,31,3,59.68,0
1667,832,35,3,158.16,0.15
1668,832,18,1,97.17,0
1669,833,29,4,123.77,0.05
1670,833,26,4,216.29,0
1671,834,14,2,110.08,0.05
1672,834,23,4,191.48,0.1
1673,835,5,4,76.26,0.15
1674,836,1,4,124.65,0.15
1675,837,38,2,193.65,0.05
1676,837,35,1,158.16,0.05
1677,838,10,2,58.56,0.15
1678,838,23,3,191.48,0.05
1679,839,18,2,97.17,0.15
1680,839,7,2,261.37,0
1681,840,11,1,20.3,0
1682,841,15,4,213.1,0
1683,842,38,3,193.65,0.05
1684,842,35,3,158.16,0.15
1685,842,20,2,22.59,0
1686,843,18,2,97.17,0
1687,843,10,4,58.56,0
1688,843,39,1,130.1,0.1
1689,844,26,4,216.29,0
1690,844,18,4,97.17,0.1
1691,845,8,1,88.79,0.05
1692,846,36,3,243.39,0
1693,846,36,1,243.39,0.05
1694,846,8,1,88.79,0.05
1695,847,35,3,158.16,0.1
1696,847,4,1,134.77,0.1
1697,848,10,3,58.56,0
1698,848,7,4,261.37,0
1699,849,25,3,120.27,0.15
1700,849,26,4,216.29,0.05
1701,849,23,2,191.48,0.1
1702,850,9,4,37.96,0.1
1703,851,6,4,125.17,0
1704,852,30,4,225.6,0
1705,852,13,2,207.51,0.1
1706,853,33,1,128.85,0.15
1707,854,3,1,155.04,0.05
1708,855,9,3,37.96,0
1709,855,35,4,158.16,0.15
1710,855,5,3,76.26,0
1711,856,38,2,193.65,0
1712,856,10,3,58.56,0
1713,856,18,2,97.17,0.15
1714,857,22,3,331.57,0
1715,858,3,2,155.04,0
1716,858,39,4,130.1,0
1717,859,26,3,216.29,0.15
1718,860,18,4,97.17,0
1719,861,32,3,61.19,0
1720,861,29,2,123.77,0
1721,861,27,3,273.55,0
1722,862,23,2,191.48,0
1723,863,2,4,116.21,0.1
1724,863,27,3,273.55,0.05
1725,864,35,1,158.16,0
1726,865,20,2,22.59,0.05
1727,865,20,4,22.59,0.15
1728,865,5,1,76.26,0
1729,866,16,3,59.63,0
1730,867,24,1,172.25,0.1
1731,867,25,4,120.27,0
1732,868,36,2,243.39,0.05
1733,868,24,4,172.25,0
1734,869,16,4,59.63,0.05
1735,869,5,3,76.26,0.15
1736,869,9,2,37.96,0
1737,870,17,4,240.15,0
1738,870,25,3,120.27,0.05
1739,871,4,4,134.77,0.05
1740,871,32,2,61.19,0.05
1741,871,34,1,85.68,0
1742,872,3,3,155.04,0.05
1743,872,34,2,85.68,0.15
1744,873,7,3,261.37,0.1
1745,874,14,4,110.08,0
1746,874,31,2,59.68,0
1747,874,39,3,130.1,0.05
1748,875,2,3,116.21,0.15
1749,875,23,4,191.48,0
1750,875,8,4,88.79,0.1
1751,876,16,1,59.63,0.05
1752,876,21,3,203.09,0
1753,876,22,3,331.57,0.15
1754,877,11,1,20.3,0
1755,878,16,2,59.63,0
1756,878,18,3,97.17,0.1
1757,878,14,3,110.08,0.15
1758,879,20,2,22.59,0
1759,879,11,1,20.3,0
1760,880,9,4,37.96,0
1761,881,11,1,20.3,0.15
1762,882,31,1,59.68,0.15
1763,882,39,1,130.1,0.1
1764,883,39,3,130.1,0.1
1765,884,25,2,120.27,0.15
1766,885,20,2,22.59,0.1
1767,885,12,4,180.69,0
1768,886,36,2,243.39,0.05
1769,887,8,3,88.79,0
1770,888,37,1,171.89,0.15
1771,889,3,4,155.04,0.1
1772,890,17,3,240.15,0
1773,890,5,1,76.26,0.15
1774,890,31,1,59.68,0.1
1775,891,27,3,273.55,0.15
1776,892,7,4,261.37,0
1777,892,2,3,116.21,0.15
1778,892,7,4,261.37,0.1
1779,893,11,3,20.3,0
1780,893,17,1,240.15,0
1781,894,9,3,37.96,0
1782,894,16,4,59.63,0.1
1783,894,31,1,59.68,0.05
1784,895,7,1,261.37,0
1785,895,12,2,180.69,0.1
1786,896,36,3,243.39,0.15
1787,896,3,2,155.04,0
