left_id,right_id,score,decision,email_exact,phone_exact,dob_exact,name_similarity,address_similarity
ECO-00146,SUP-00158,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
ECO-00113,SUP-00117,0.9900,AUTO_MATCH,True,True,True,0.8000,1.0000
CRM-00009,SUP-00015,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00220,CRM-00200,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8387
SUP-00278,CRM-00266,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
CRM-00146,ECO-00151,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00277,CRM-00046,0.8240,REVIEW,False,False,False,0.9000,1.0000
CRM-00277,ECO-00051,0.7826,REVIEW,False,False,False,0.9000,0.8276
CRM-00046,ECO-00051,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8276
CRM-00277,SUP-00060,0.7680,REVIEW,False,False,False,0.8000,1.0000
CRM-00046,SUP-00060,0.9900,AUTO_MATCH,True,True,True,0.9000,1.0000
ECO-00051,SUP-00060,0.9900,AUTO_MATCH,True,True,True,0.9000,0.8276
ECO-00088,SUP-00097,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00112,ECO-00119,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8148
SUP-00251,ECO-00231,0.9900,AUTO_MATCH,True,True,True,0.9474,1.0000
CRM-00234,ECO-00231,0.9900,AUTO_MATCH,True,True,True,0.9474,1.0000
SUP-00257,CRM-00239,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
SUP-00257,ECO-00238,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
CRM-00239,ECO-00238,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00011,SUP-00019,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
ECO-00092,SUP-00100,0.9800,AUTO_MATCH,True,True,False,0.9000,1.0000
ECO-00092,CRM-00087,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00100,CRM-00087,0.9900,AUTO_MATCH,True,True,True,0.9000,1.0000
CRM-00084,ECO-00090,0.9900,AUTO_MATCH,True,True,True,0.9167,1.0000
CRM-00084,SUP-00098,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
SUP-00098,ECO-00090,0.9700,AUTO_MATCH,False,True,True,0.9167,1.0000
SUP-00173,CRM-00163,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8387
SUP-00031,ECO-00022,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
SUP-00031,CRM-00021,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8571
ECO-00022,CRM-00021,0.9800,AUTO_MATCH,True,True,False,1.0000,0.8571
CRM-00065,ECO-00067,0.9900,AUTO_MATCH,True,True,True,0.9167,1.0000
CRM-00065,SUP-00075,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
SUP-00075,ECO-00067,0.9700,AUTO_MATCH,False,True,True,0.9167,1.0000
CRM-00065,SUP-00232,0.7200,REVIEW,False,False,False,1.0000,0.3333
SUP-00057,ECO-00047,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
SUP-00057,CRM-00042,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8276
ECO-00047,CRM-00042,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8276
SUP-00190,ECO-00173,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
CRM-00104,SUP-00116,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00255,SUP-00272,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
ECO-00255,CRM-00257,0.9800,AUTO_MATCH,True,True,False,1.0000,0.8387
SUP-00272,CRM-00257,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8387
SUP-00152,ECO-00143,0.8800,REVIEW,False,False,False,1.0000,1.0000
SUP-00152,CRM-00135,0.8386,REVIEW,False,False,False,1.0000,0.8276
ECO-00143,CRM-00135,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8276
CRM-00176,SUP-00189,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00088,ECO-00093,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00167,CRM-00153,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
CRM-00040,SUP-00050,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00040,ECO-00040,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00050,ECO-00040,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00064,ECO-00056,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8000
SUP-00064,CRM-00051,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8000
ECO-00056,CRM-00051,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00272,SUP-00285,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00210,SUP-00226,0.9800,AUTO_MATCH,True,True,False,0.8889,1.0000
CRM-00210,CRM-00279,0.8800,REVIEW,False,False,False,1.0000,1.0000
SUP-00226,CRM-00279,0.8178,REVIEW,False,False,False,0.8889,1.0000
SUP-00044,CRM-00031,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
ECO-00239,CRM-00241,0.9800,AUTO_MATCH,True,True,False,1.0000,0.8387
ECO-00239,SUP-00258,0.9900,AUTO_MATCH,True,True,True,0.8889,0.8387
CRM-00241,SUP-00258,0.9800,AUTO_MATCH,True,True,False,0.8889,1.0000
ECO-00179,CRM-00180,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00179,SUP-00198,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8000
CRM-00180,SUP-00198,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8000
CRM-00222,ECO-00225,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00193,ECO-00176,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00102,CRM-00092,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00102,SUP-00282,0.7360,REVIEW,False,False,False,1.0000,0.4000
SUP-00102,CRM-00270,0.7360,REVIEW,False,False,False,1.0000,0.4000
SUP-00282,CRM-00092,0.7360,REVIEW,False,False,False,1.0000,0.4000
SUP-00282,CRM-00270,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00092,CRM-00270,0.7360,REVIEW,False,False,False,1.0000,0.4000
SUP-00296,CRM-00150,0.8436,REVIEW,False,False,False,1.0000,0.8485
ECO-00247,SUP-00267,0.9586,REVIEW,False,False,True,1.0000,0.8276
SUP-00199,ECO-00180,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8148
SUP-00109,ECO-00104,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00198,ECO-00199,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8571
SUP-00230,ECO-00215,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00244,SUP-00262,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00259,ECO-00240,0.9600,AUTO_MATCH,False,True,False,0.9524,0.8276
ECO-00018,SUP-00028,0.9990,REVIEW,False,False,True,1.0000,1.0000
SUP-00274,CRM-00261,0.9900,AUTO_MATCH,True,True,True,0.8889,1.0000
SUP-00046,CRM-00034,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8000
ECO-00095,CRM-00091,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00071,ECO-00276,0.7524,REVIEW,False,False,False,0.8333,0.8571
ECO-00276,CRM-00074,0.8333,REVIEW,False,False,False,0.9167,1.0000
ECO-00276,SUP-00082,0.8333,REVIEW,False,False,False,0.9167,1.0000
CRM-00050,SUP-00062,0.9700,AUTO_MATCH,False,True,True,0.9412,1.0000
CRM-00115,ECO-00125,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00012,ECO-00007,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00130,SUP-00146,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
ECO-00055,SUP-00063,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00118,SUP-00130,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8276
CRM-00073,ECO-00070,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00210,CRM-00192,0.9900,AUTO_MATCH,True,True,True,0.9000,1.0000
CRM-00202,ECO-00201,0.8800,REVIEW,False,False,False,1.0000,1.0000
SUP-00096,ECO-00087,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00202,CRM-00203,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00018,ECO-00010,0.9700,AUTO_MATCH,False,True,True,0.9000,1.0000
ECO-00230,CRM-00231,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
ECO-00103,SUP-00107,0.9900,AUTO_MATCH,True,True,True,0.8889,1.0000
ECO-00103,CRM-00096,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00107,CRM-00096,0.9900,AUTO_MATCH,True,True,True,0.8889,1.0000
SUP-00161,CRM-00140,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00266,CRM-00249,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00266,ECO-00246,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00249,ECO-00246,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00262,ECO-00259,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00061,ECO-00052,0.8800,REVIEW,False,False,False,1.0000,1.0000
CRM-00029,ECO-00033,0.9990,REVIEW,False,False,True,1.0000,1.0000
SUP-00105,ECO-00100,0.9800,AUTO_MATCH,True,True,False,1.0000,0.8571
SUP-00264,ECO-00245,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
ECO-00167,SUP-00176,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00167,CRM-00164,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00176,CRM-00164,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
ECO-00167,CRM-00281,0.8100,REVIEW,False,False,False,0.8750,1.0000
CRM-00281,SUP-00176,0.8100,REVIEW,False,False,False,0.8750,1.0000
CRM-00281,CRM-00164,0.8100,REVIEW,False,False,False,0.8750,1.0000
ECO-00182,SUP-00202,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
ECO-00136,SUP-00144,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00211,SUP-00227,0.9800,AUTO_MATCH,True,True,False,0.9091,1.0000
CRM-00081,ECO-00083,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00273,SUP-00288,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00208,CRM-00209,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00215,ECO-00195,0.9900,AUTO_MATCH,True,True,True,0.9524,1.0000
SUP-00279,ECO-00266,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
SUP-00089,ECO-00078,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00204,CRM-00184,0.9700,AUTO_MATCH,False,True,True,0.8235,1.0000
ECO-00181,SUP-00201,0.8100,REVIEW,False,False,False,0.8750,1.0000
ECO-00069,CRM-00069,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00187,CRM-00185,0.9900,AUTO_MATCH,True,True,True,0.9000,0.8276
ECO-00187,SUP-00205,0.9700,AUTO_MATCH,False,True,True,0.9000,1.0000
CRM-00225,ECO-00226,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00225,SUP-00246,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
SUP-00246,ECO-00226,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
CRM-00253,ECO-00250,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00271,SUP-00284,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
ECO-00129,SUP-00132,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00230,ECO-00229,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00082,SUP-00092,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00156,SUP-00166,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00122,SUP-00137,0.9990,REVIEW,False,False,True,1.0000,1.0000
ECO-00217,CRM-00217,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8148
ECO-00217,SUP-00235,0.9700,AUTO_MATCH,False,True,True,1.0000,0.8148
CRM-00217,SUP-00235,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
ECO-00030,SUP-00039,0.9990,REVIEW,False,False,True,1.0000,1.0000
CRM-00175,SUP-00188,0.9700,AUTO_MATCH,False,True,True,0.8421,1.0000
SUP-00032,ECO-00024,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8276
ECO-00043,SUP-00053,0.9990,REVIEW,False,False,True,1.0000,1.0000
CRM-00086,ECO-00091,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00045,SUP-00054,0.8369,REVIEW,False,False,False,0.9231,1.0000
ECO-00165,CRM-00161,0.9613,REVIEW,False,False,True,1.0000,0.8387
SUP-00051,ECO-00275,0.7552,REVIEW,False,False,False,0.8421,0.8485
CRM-00207,ECO-00206,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8485
ECO-00263,CRM-00265,0.9900,AUTO_MATCH,True,True,True,0.8571,1.0000
CRM-00024,SUP-00034,0.9990,REVIEW,False,False,True,1.0000,1.0000
SUP-00245,CRM-00224,0.9700,AUTO_MATCH,False,True,True,0.9167,1.0000
CRM-00137,ECO-00145,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00137,SUP-00155,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
SUP-00155,ECO-00145,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
CRM-00173,ECO-00171,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00020,CRM-00020,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8148
ECO-00164,CRM-00160,0.9900,AUTO_MATCH,True,True,True,0.9000,1.0000
CRM-00188,ECO-00189,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00057,SUP-00069,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00041,ECO-00031,0.8991,REVIEW,False,False,True,0.8889,0.8387
SUP-00104,CRM-00094,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00291,CRM-00276,0.9600,AUTO_MATCH,False,True,False,1.0000,1.0000
CRM-00101,SUP-00112,0.9900,AUTO_MATCH,True,True,True,0.9231,1.0000
CRM-00131,ECO-00138,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00164,CRM-00144,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00160,CRM-00139,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00160,ECO-00147,0.8800,REVIEW,False,False,False,1.0000,1.0000
ECO-00147,CRM-00139,0.9990,REVIEW,False,False,True,1.0000,1.0000
SUP-00206,ECO-00188,0.9800,AUTO_MATCH,True,True,False,1.0000,0.8276
SUP-00260,CRM-00242,0.9700,AUTO_MATCH,False,True,True,0.9091,0.8571
SUP-00260,ECO-00241,0.9700,AUTO_MATCH,False,True,True,0.9091,0.8571
CRM-00242,ECO-00241,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00114,ECO-00109,0.9700,AUTO_MATCH,False,True,True,0.8421,1.0000
CRM-00142,ECO-00149,0.9900,AUTO_MATCH,True,True,True,0.9231,1.0000
ECO-00204,CRM-00204,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00029,SUP-00038,0.9900,AUTO_MATCH,True,True,True,0.9474,1.0000
ECO-00168,SUP-00180,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00001,SUP-00005,0.9900,AUTO_MATCH,True,True,True,1.0000,0.7826
SUP-00287,ECO-00269,0.8800,REVIEW,False,False,False,1.0000,1.0000
CRM-00083,ECO-00089,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00111,CRM-00099,0.9556,REVIEW,False,False,True,1.0000,0.8148
SUP-00043,ECO-00035,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
ECO-00232,CRM-00235,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
SUP-00040,CRM-00027,0.9800,AUTO_MATCH,True,True,False,0.9412,1.0000
SUP-00083,ECO-00072,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
CRM-00038,SUP-00049,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00038,ECO-00039,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8276
SUP-00049,ECO-00039,0.9900,AUTO_MATCH,True,True,True,1.0000,0.8276
CRM-00070,SUP-00079,0.9900,AUTO_MATCH,True,True,True,0.8750,1.0000
CRM-00254,SUP-00270,0.9900,AUTO_MATCH,True,True,True,1.0000,1.0000
CRM-00058,ECO-00061,0.9800,AUTO_MATCH,True,True,False,1.0000,1.0000
SUP-00252,CRM-00236,0.9700,AUTO_MATCH,False,True,True,1.0000,1.0000
